# frequency/[Hz] Re(h+)/[1/Hz] Im(h+)/[1/Hz] Re(hx)/[1/Hz] Im(hx)/[1/Hz]
5.625000000000000000e+01 1.348935251418097889e-24 -6.819249979899457680e-24 6.514621843575088958e-24 1.288675892562947425e-24
5.650000000000000000e+01 1.776161831482682171e-24 -6.678411346396648471e-24 6.380074724619024297e-24 1.696817494476425878e-24
5.675000000000000000e+01 2.186434150400255219e-24 -6.512986656038347507e-24 6.222039852096178498e-24 2.088762212519162064e-24
5.700000000000000000e+01 2.578678622832783807e-24 -6.324768845499475126e-24 6.042230068982098456e-24 2.463484420337126926e-24
5.725000000000000000e+01 2.951978129812134232e-24 -6.115549837905725268e-24 5.842357249980170119e-24 2.820107968312610419e-24
5.750000000000000000e+01 3.305564399914494396e-24 -5.887110497551853022e-24 5.624122704980669136e-24 3.157898905085254799e-24
5.775000000000000000e+01 3.638810171983427879e-24 -5.641211656049913281e-24 5.389208606087059201e-24 3.476257990380339920e-24
5.800000000000000000e+01 3.951221224350623261e-24 -5.379586153777562906e-24 5.139270384587092382e-24 3.774713080298545461e-24
5.825000000000000000e+01 4.242428345483340615e-24 -5.103931838989534517e-24 4.875930042806529764e-24 4.052911456648987654e-24
5.850000000000000000e+01 4.512179311669604025e-24 -4.815905466256774586e-24 4.600770325115963829e-24 4.310612163005616806e-24
5.875000000000000000e+01 4.760330928759237847e-24 -4.517117435869409875e-24 4.315329692334086903e-24 4.547678401957960379e-24
5.900000000000000000e+01 4.986841187069497276e-24 -4.209127316387729027e-24 4.021098044294364480e-24 4.764070040471205044e-24
5.925000000000000000e+01 5.191761571333451278e-24 -3.893440093539725219e-24 3.719513136311054941e-24 4.959836263362983119e-24
5.950000000000000000e+01 5.375229560971846238e-24 -3.571503090073903306e-24 3.411957636627719718e-24 5.135108408601559454e-24
5.975000000000000000e+01 5.537461349994424492e-24 -3.244703502887431042e-24 3.099756773566279981e-24 5.290093012422218404e-24
6.000000000000000000e+01 5.678744810431223550e-24 -2.914366505715505291e-24 2.784176522972657143e-24 5.425065087094720755e-24
6.025000000000000000e+01 5.799432718341168297e-24 -2.581753867812509009e-24 2.466422288603917760e-24 5.540361649538248054e-24
6.050000000000000000e+01 5.899936257097510069e-24 -2.248063041342503484e-24 2.147638030286675309e-24 5.636375514826746837e-24
6.075000000000000000e+01 5.980718808781639921e-24 -1.914426672569277633e-24 1.828905796943151928e-24 5.713549364932315878e-24
6.100000000000000000e+01 6.042290041086346490e-24 -1.581912494369578390e-24 1.511245623906040402e-24 5.772370099777116719e-24
6.125000000000000000e+01 6.085200294109460234e-24 -1.251523560046209544e-24 1.195615756286750141e-24 5.813363474779015507e-24
6.150000000000000000e+01 6.110035268773140034e-24 -9.241987808650137922e-25 8.829131624996470468e-25 5.837089026548716899e-24
6.175000000000000000e+01 6.117411016301148553e-24 -6.008137321673354421e-25 5.739743043640269176e-25 5.844135286196081578e-24
6.200000000000000000e+01 6.107969226199964050e-24 -2.821816952826229504e-25 2.695761324726108185e-25 5.835115277805579564e-24
6.225000000000000000e+01 6.082372808486567833e-24 3.094509521026767297e-26 -2.956272226455217093e-26 5.810662298013889270e-24
6.250000000000000000e+01 6.041301764463724329e-24 3.378740270859327497e-25 -3.227805878533216279e-25 5.771425971245063237e-24
6.275000000000000000e+01 5.985449339134218411e-24 6.379705349779052745e-25 -6.094712461011180847e-25 5.718068574003319683e-24
6.300000000000000000e+01 5.915518447347578042e-24 9.306563977592183385e-25 -8.890823060565525886e-25 5.651261620670212915e-24
6.325000000000000000e+01 5.832218364963541867e-24 1.215407930778528317e-24 -1.161113477001607251e-24 5.571682702479763066e-24
6.350000000000000000e+01 5.736261675675153811e-24 1.491754093054015588e-24 -1.425114760200581486e-24 5.480012570732444723e-24
6.375000000000000000e+01 5.628361463644153226e-24 1.759274527733746992e-24 -1.680684576896607179e-24 5.376932454840593582e-24
6.400000000000000000e+01 5.509228741741965106e-24 2.017597552449309657e-24 -1.927467848439792782e-24 5.263121605454486365e-24
6.425000000000000000e+01 5.379570104948964571e-24 2.266398114596428434e-24 -2.165154042909126204e-24 5.139255052688472545e-24
6.450000000000000000e+01 5.240085598324838322e-24 2.505395725088757128e-24 -2.393475201169192017e-24 5.006001569332928955e-24
6.475000000000000000e+01 5.091466788913306188e-24 2.734352382735030099e-24 -2.612203953969121939e-24 4.864021828890452145e-24
6.500000000000000000e+01 4.934395030971206930e-24 2.953070500089932419e-24 -2.821151540449427550e-24 4.713966748300280585e-24
6.525000000000000000e+01 4.769539914006692872e-24 3.161390840416335524e-24 -3.020165837263839406e-24 4.556476005305405655e-24
6.550000000000000000e+01 4.597557883260011797e-24 3.359190474276899603e-24 -3.209129406453626428e-24 4.392176720558954911e-24
6.575000000000000000e+01 4.419091022459410529e-24 3.546380763230802560e-24 -3.387957569216213255e-24 4.221682294756571794e-24
6.600000000000000000e+01 4.234765988922647749e-24 3.722905377152888500e-24 -3.556596511794240972e-24 4.045591391308857246e-24
6.625000000000000000e+01 4.045193091343883626e-24 3.888738350810875631e-24 -3.715021428868957681e-24 3.864487055325172887e-24
6.650000000000000000e+01 3.850965500904499555e-24 4.043882184523099427e-24 -3.863234709064991082e-24 3.678935959965560248e-24
6.675000000000000000e+01 3.652658586662767190e-24 4.188365992978973257e-24 -4.001264166466321316e-24 3.489487771519737651e-24
6.700000000000000000e+01 3.450829366511898549e-24 4.322243705625249835e-24 -4.129161321394518038e-24 3.296674624891849851e-24
6.725000000000000000e+01 3.246016065340159156e-24 4.445592321404735350e-24 -4.246999733111408399e-24 3.101010701498355323e-24
6.750000000000000000e+01 3.038737772381871693e-24 4.558510220072058780e-24 -4.354873386571402130e-24 2.902991901925777351e-24
6.775000000000000000e+01 2.829494190101122058e-24 4.661115531806877921e-24 -4.452895134867002913e-24 2.703095606032226516e-24
6.800000000000000000e+01 2.618765467313601271e-24 4.753544566383531673e-24 -4.541195198570270378e-24 2.501780513523988260e-24
6.825000000000000000e+01 2.407012109604781405e-24 4.835950302748100261e-24 -4.619919722783184067e-24 2.299486558375479798e-24
6.850000000000000000e+01 2.194674960460463338e-24 4.908500939482921036e-24 -4.689229392355513035e-24 2.096634890802731268e-24
6.875000000000000000e+01 1.982175246871445136e-24 4.971378506311788478e-24 -4.749298105416569545e-24 1.893627920830811101e-24
6.900000000000000000e+01 1.769914683520362736e-24 5.024777536505303646e-24 -4.800311705086591423e-24 1.690849417826452577e-24
6.925000000000000000e+01 1.558275629988826980e-24 5.068903799789846510e-24 -4.842466768988951500e-24 1.488664660682466917e-24
6.950000000000000000e+01 1.347621295753404070e-24 5.103973095134990363e-24 -4.875969455965918849e-24 1.287420633656185610e-24
6.975000000000000000e+01 1.138295988050181917e-24 5.130210102597939768e-24 -4.901034409213268347e-24 1.087446263161471125e-24
7.000000000000000000e+01 9.306253979971800490e-25 5.147847293230492213e-24 -4.917883714883658497e-24 8.890526911095252897e-25
7.025000000000000000e+01 7.249169206553231294e-25 5.157123895907443947e-24 -4.926745915068659294e-24 6.925335806721644836e-25
7.050000000000000000e+01 5.214600049939450117e-25 5.158284919809147594e-24 -4.927855073948778233e-24 4.981654506137367521e-25
7.075000000000000000e+01 3.205265299969377379e-25 5.151580231185766522e-24 -4.921449895800302050e-24 3.062080345959341803e-25
7.100000000000000000e+01 1.223712034072727094e-25 5.137263682943010710e-24 -4.907772893464009012e-24 1.169046621096801352e-25
7.125000000000000000e+01 -7.276802014611240654e-26 5.115592295518532076e-24 -4.887069605813279570e-24 -6.951734207646182396e-26
7.150000000000000000e+01 -2.646695046558254449e-25 5.086825487461742292e-24 -4.859587862705299929e-24 -2.528462428333593409e-25
7.175000000000000000e+01 -4.531274846713079690e-25 5.051224354087490989e-24 -4.825577095858569833e-24 -4.328854666224543054e-25
7.200000000000000000e+01 -6.379516062422724191e-25 5.009050992543112050e-24 -4.785287694070420193e-24 -6.094531629460806656e-25
7.225000000000000000e+01 -8.189664592441676618e-25 4.960567871608813389e-24 -4.738970401169547030e-24 -7.823817575647907365e-25
7.250000000000000000e+01 -9.960111032738199985e-25 4.906037244540670228e-24 -4.686875755088364889e-24 -9.515174995720891940e-25
7.275000000000000000e+01 -1.168938589115641954e-24 4.845720603264432055e-24 -4.629253566438952889e-24 -1.116720004237604345e-24
7.300000000000000000e+01 -1.337615477614491328e-24 4.779878172233318404e-24 -4.566352434981135358e-24 -1.277861793372761743e-24
7.325000000000000000e+01 -1.501921357624252531e-24 4.708768440276558521e-24 -4.498419302384181993e-24 -1.434827834813465572e-24
7.350000000000000000e+01 -1.661748364555731238e-24 4.632647728782467290e-24 -4.425699039699928284e-24 -1.587515082475325027e-24
7.375000000000000000e+01 -1.817000700900666614e-24 4.551769794584478613e-24 -4.348434067988594540e-24 -1.735832018296717742e-24
7.400000000000000000e+01 -1.967594159979468662e-24 4.466385465945092734e-24 -4.266864010563988686e-24 -1.879698197261572189e-24
7.425000000000000000e+01 -2.113455654032477905e-24 4.376742310065272856e-24 -4.181225375355855135e-24 -2.019043796571636137e-24
7.450000000000000000e+01 -2.254522747661009519e-24 4.283084330580460927e-24 -4.091751265919283270e-24 -2.153809169929548061e-24
7.475000000000000000e+01 -2.390743197513694430e-24 4.185651693542420035e-24 -3.998671119657435358e-24 -2.283944407788214983e-24
7.500000000000000000e+01 -2.522074499013979426e-24 4.084680480424912423e-24 -3.902210471860903112e-24 -2.409408904326809256e-24
7.525000000000000000e+01 -2.648483440828747219e-24 3.980402466733386409e-24 -3.802590744207298779e-24 -2.530170931822073230e-24
7.550000000000000000e+01 -2.769945667693303619e-24 3.873044924839812175e-24 -3.700029056403807819e-24 -2.646207223002702515e-24
7.575000000000000000e+01 -2.886445252123135789e-24 3.762830449709688916e-24 -3.594738059699291631e-24 -2.757502561893504651e-24
7.600000000000000000e+01 -2.997974275471947104e-24 3.649976806229960410e-24 -3.486925791032333188e-24 -2.864049383588325986e-24
7.625000000000000000e+01 -3.104532418722303287e-24 3.534696796893805285e-24 -3.376795546626784645e-24 -2.965847383320813759e-24
7.650000000000000000e+01 -3.206126563333830614e-24 3.417198148641463947e-24 -3.264545773887623319e-24 -3.062903135143441632e-24
7.675000000000000000e+01 -3.302770402413336342e-24 3.297683417702480211e-24 -3.150369980494053462e-24 -3.155229720467358759e-24
7.700000000000000000e+01 -3.394484062418277982e-24 3.176349911328338399e-24 -3.034456659628494814e-24 -3.242846366665042084e-24
7.725000000000000000e+01 -3.481293735554030138e-24 3.053389625350164487e-24 -2.916989230323687036e-24 -3.325778095889041839e-24
7.750000000000000000e+01 -3.563231322980593330e-24 2.928989196539342388e-24 -2.798145991951446302e-24 -3.404055384217281083e-24
7.775000000000000000e+01 -3.640334088903059166e-24 2.803329868791935351e-24 -2.678100091917688048e-24 -3.477713831195926761e-24
7.800000000000000000e+01 -3.712644325581533483e-24 2.676587472201110977e-24 -2.557019505669724112e-24 -3.546793839813915397e-24
7.825000000000000000e+01 -3.780209029262162398e-24 2.548932414123110846e-24 -2.435067028161332529e-24 -3.611340306910724715e-24
7.850000000000000000e+01 -3.843079587000157511e-24 2.420529681382659025e-24 -2.312400275959646387e-24 -3.671402323989578658e-24
7.875000000000000000e+01 -3.901311474316886745e-24 2.291538852804146571e-24 -2.189171699216545882e-24 -3.727032888380731749e-24
7.900000000000000000e+01 -3.954963963607874157e-24 2.162114121293899397e-24 -2.065528602764474100e-24 -3.778288624675414210e-24
7.925000000000000000e+01 -4.004099843196665069e-24 2.032404324735104137e-24 -1.941613175631229655e-24 -3.825229516330060891e-24
7.950000000000000000e+01 -4.048785146907789009e-24 1.902552984995955248e-24 -1.817562528305551419e-24 -3.867918647319737086e-24
7.975000000000000000e+01 -4.089088894015688597e-24 1.772698354384351278e-24 -1.693508737116596694e-24 -3.906421953704014502e-24
8.000000000000000000e+01 -4.125082839409223304e-24 1.642973468919112056e-24 -1.569578895125442084e-24 -3.940807984952077562e-24
8.025000000000000000e+01 -4.156841233798306849e-24 1.513506207819259781e-24 -1.445895168956868124e-24 -3.971147674861355032e-24
8.050000000000000000e+01 -4.184440593776455666e-24 1.384419358646362094e-24 -1.322574861031679025e-24 -3.997514121891793790e-24
8.075000000000000000e+01 -4.207959481543367753e-24 1.255830687563528207e-24 -1.199730476687101517e-24 -4.019982378728622114e-24
8.100000000000000000e+01 -4.227478294081641114e-24 1.127853014207562450e-24 -1.077469795704266297e-24 -4.038629250876921677e-24
8.125000000000000000e+01 -4.243079061575315480e-24 1.000594290695803846e-24 -9.558959477856702751e-25 -4.053533104085178194e-24
8.150000000000000000e+01 -4.254845254850818067e-24 8.741576843196653199e-25 -8.351074915546463474e-25 -4.064773680388181862e-24
8.175000000000000000e+01 -4.262861601616424304e-24 7.486416635011801030e-25 -7.151984966720764165e-25 -4.072431922555403011e-24
8.200000000000000000e+01 -4.267213911272319875e-24 6.241400866143901397e-25 -5.962586286899696072e-25 -4.076589806727104681e-24
8.225000000000000000e+01 -4.267988908060042121e-24 5.007422932991768645e-25 -4.783732362861403001e-25 -4.077330183017294691e-24
8.250000000000000000e+01 -4.265274072318729997e-24 3.785331979151966241e-25 -3.616234405433881323e-25 -4.074736623861346564e-24
8.275000000000000000e+01 -4.259157489613740507e-24 2.575933848092806685e-25 -2.460862259611320883e-25 -4.068893279884308418e-24
8.300000000000000000e+01 -4.249727707503405554e-24 1.379992050864778330e-25 -1.318345329035176279e-25 -4.059884743066151811e-24
8.325000000000000000e+01 -4.237073599709317436e-24 1.982287460032335822e-26 -1.893735121228395586e-26 -4.047795916979806258e-24
8.350000000000000000e+01 -4.221284237457035845e-24 -9.686742710881154392e-26 9.254018527464007107e-26 -4.032711893879313614e-24
8.375000000000000000e+01 -4.202448767755059159e-24 -2.120074571754276381e-25 2.025367035358651786e-25 -4.014717838416296813e-24
8.400000000000000000e+01 -4.180656298382095892e-24 -3.255368093040874117e-25 3.109944957335929823e-25 -3.993898877765048966e-24
8.425000000000000000e+01 -4.155995789354980486e-24 -4.373988134137006937e-25 4.178594233409714903e-25 -3.970339997938781473e-24
8.450000000000000000e+01 -4.128555950652328327e-24 -5.475404352321385327e-25 5.230808212219978503e-25 -3.944125946082142004e-24
8.475000000000000000e+01 -4.098425145972233229e-24 -6.559121760259634228e-25 6.266114018405013446e-25 -3.915341138528226726e-24
8.500000000000000000e+01 -4.065691302305562314e-24 -7.624679726378528328e-25 7.284071597630748540e-25 -3.884069574411404216e-24
8.525000000000000000e+01 -4.030441825110500579e-24 -8.671650979881451441e-25 8.284272766053950303e-25 -3.850394754631159379e-24
8.550000000000000000e+01 -3.992763518877315259e-24 -9.699640621882575365e-25 9.266340265630816464e-25 -3.814399605965376231e-24
8.575000000000000000e+01 -3.952742512877202352e-24 -1.070828514397299156e-24 1.022992682652551861e-24 -3.776166410136115042e-24
8.600000000000000000e+01 -3.910464191892698212e-24 -1.169725145545711100e-24 1.117471423780169405e-24 -3.735776737634419503e-24
8.625000000000000000e+01 -3.866013131732121719e-24 -1.266623592036462015e-24 1.210041242745281693e-24 -3.693311386115449594e-24
8.650000000000000000e+01 -3.819473039334692171e-24 -1.361496340525846084e-24 1.300675855274629156e-24 -3.648850323179203885e-24
8.675000000000000000e+01 -3.770926697278009439e-24 -1.454318633875270463e-24 1.389351610175435635e-24 -3.602472633356958581e-24
8.700000000000000000e+01 -3.720455912503868327e-24 -1.545068378357571985e-24 1.476047400686986157e-24 -3.554256469127583322e-24
8.725000000000000000e+01 -3.668141469083648994e-24 -1.633726052191982826e-24 1.560744577101499104e-24 -3.504279005792992449e-24
8.750000000000000000e+01 -3.614063084849093520e-24 -1.720274615474197652e-24 1.643426860717779024e-24 -3.452616400046300835e-24
8.775000000000000000e+01 -3.558299371718913122e-24 -1.804699421561538948e-24 1.724080259184965524e-24 -3.399343752070711440e-24
8.800000000000000000e+01 -3.500927799557099828e-24 -1.886988129964282519e-24 1.802692983285160357e-24 -3.344535071012343498e-24
8.825000000000000000e+01 -3.442024663403087115e-24 -1.967130620789498606e-24 1.879255365199214662e-24 -3.288263243674277044e-24
8.850000000000000000e+01 -3.381665053918938107e-24 -2.045118910776716777e-24 1.953759778293232132e-24 -3.230600006283925227e-24
8.875000000000000000e+01 -3.319922830903651996e-24 -2.120947070958937124e-24 2.026200558457810582e-24 -3.171615919190494164e-24
